track_id,artist_name,track_name,album_name,album_release_date,duration_ms,explicit,track_number,disc_number,track_popularity,album_popularity,track_vs_album_popularity,artist_popularity,artist_followers,album_vs_artist_popularity,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,energy_danceability_score
3wbyOlxwt9sbHo7pY3vwVX,Luvim,See you next week - Instrumental,One Step Project Vol.2,2024-12-18,147750,0,8,1,1,1,0.29411764705882354,30,2389,0.08613728129205922,107.002,5,1,0.801,0.42,-10.155,0.032,0.774,0.457,0.108,0.596,0.33642
3wbyOlxwt9sbHo7pY3vwVX,김하은,See you next week - Instrumental,One Step Project Vol.2,2024-12-18,147750,0,8,1,1,1,0.29411764705882354,1,5,1.0,107.002,5,1,0.801,0.42,-10.155,0.032,0.774,0.457,0.108,0.596,0.33642
3wbyOlxwt9sbHo7pY3vwVX,윤하영,See you next week - Instrumental,One Step Project Vol.2,2024-12-18,147750,0,8,1,1,1,0.29411764705882354,1,2,1.0,107.002,5,1,0.801,0.42,-10.155,0.032,0.774,0.457,0.108,0.596,0.33642
3wbyOlxwt9sbHo7pY3vwVX,임규희,See you next week - Instrumental,One Step Project Vol.2,2024-12-18,147750,0,8,1,1,1,0.29411764705882354,1,1,1.0,107.002,5,1,0.801,0.42,-10.155,0.032,0.774,0.457,0.108,0.596,0.33642
3wbyScnIzO5bMyP9hnBb1h,Ariel Argañaraz,Stefanie,La Noche,2024-05-10,221541,0,6,1,5,7,1.0683760683760684,3,198,1.0,126.834,4,0,0.406,0.369,-7.197,0.0308,0.664,2.94e-05,0.122,0.18,0.149814
3wbyScnIzO5bMyP9hnBb1h,Daniel Godfrid,Stefanie,La Noche,2024-05-10,221541,0,6,1,5,7,1.0683760683760684,11,283,1.0,126.834,4,0,0.406,0.369,-7.197,0.0308,0.664,2.94e-05,0.122,0.18,0.149814
3wbyScnIzO5bMyP9hnBb1h,Guillermo Rubino,Stefanie,La Noche,2024-05-10,221541,0,6,1,5,7,1.0683760683760684,0,1,1.0,126.834,4,0,0.406,0.369,-7.197,0.0308,0.664,2.94e-05,0.122,0.18,0.149814
3wbyScnIzO5bMyP9hnBb1h,Lidia Borda,Stefanie,La Noche,2024-05-10,221541,0,6,1,5,7,1.0683760683760684,24,8760,1.0,126.834,4,0,0.406,0.369,-7.197,0.0308,0.664,2.94e-05,0.122,0.18,0.149814
3wbyScnIzO5bMyP9hnBb1h,Pablo Motta,Stefanie,La Noche,2024-05-10,221541,0,6,1,5,7,1.0683760683760684,10,199,1.0,126.834,4,0,0.406,0.369,-7.197,0.0308,0.664,2.94e-05,0.122,0.18,0.149814
3wbyScnIzO5bMyP9hnBb1h,Paula Pomeraniec,Stefanie,La Noche,2024-05-10,221541,0,6,1,5,7,1.0683760683760684,3,15,1.0769230769230769,126.834,4,0,0.406,0.369,-7.197,0.0308,0.664,2.94e-05,0.122,0.18,0.149814
3wbyScnIzO5bMyP9hnBb1h,Sebastián Espósito,Stefanie,La Noche,2024-05-10,221541,0,6,1,5,7,1.0683760683760684,5,233,1.0,126.834,4,0,0.406,0.369,-7.197,0.0308,0.664,2.94e-05,0.122,0.18,0.149814
3wbyXsagEqs3OkjlsO1QxO,Fear Of Apathy,abitudine,abitudine,2023-10-27,185949,0,1,1,15,4,1.0,9,1244,1.1428571428571428,125.012,2,0,0.597,0.957,-3.722,0.0832,0.00663,0.0,0.585,0.55,0.571329
3wbyYocp9hyAne6EvMYe3i,Hazamin Inteam,Nabi Putra Abdullah,Nabi Putra Abdullah,2023-09-16,265000,0,1,1,34,23,1.0,50,15531,0.7202307375360527,114.947,0,1,0.495,0.471,-6.946,0.0275,0.6,0.0,0.367,0.385,0.233145
3wbyYocp9hyAne6EvMYe3i,Umar Razeeq,Nabi Putra Abdullah,Nabi Putra Abdullah,2023-09-16,265000,0,1,1,34,23,1.0,30,4784,1.0,114.947,0,1,0.495,0.471,-6.946,0.0275,0.6,0.0,0.367,0.385,0.233145
3wbyaMJYoJ6inkhDmqLnWO,SME TAXFREE,No Tapin Grits,This One For My Brothers,2022-04-11,103652,1,4,1,10,9,2.685185185185185,32,6834,0.7988736926790024,176.201,2,1,0.535,0.532,-9.484,0.244,0.016,0.0,0.114,0.179,0.28462000000000004
3wbyhAPMeeTFmh0MrCRiMU,Ambedo,Oceans - Sunlounger & Ambedo Translations Mix,Tribute to Earth,2023-06-23,349565,0,3,2,3,10,0.8861788617886179,22,641,1.1764705882352942,138.099,9,0,0.369,0.739,-8.649,0.0688,0.0128,0.029,0.127,0.0853,0.272691
3wbyhAPMeeTFmh0MrCRiMU,Roger Shah,Oceans - Sunlounger & Ambedo Translations Mix,Tribute to Earth,2023-06-23,349565,0,3,2,3,10,0.8861788617886179,41,40371,0.8407871198568874,138.099,9,0,0.369,0.739,-8.649,0.0688,0.0128,0.029,0.127,0.0853,0.272691
3wbyhAPMeeTFmh0MrCRiMU,Sunlounger,Oceans - Sunlounger & Ambedo Translations Mix,Tribute to Earth,2023-06-23,349565,0,3,2,3,10,0.8861788617886179,46,52647,0.7163489312536107,138.099,9,0,0.369,0.739,-8.649,0.0688,0.0128,0.029,0.127,0.0853,0.272691
3wbyitgtVjm4ww2yUgbAmA,Smoke DZA,Christmas in the Trap,Sweet Baby Kushed God,2011-10-14,219986,1,2,1,2,7,0.5416666666666666,48,289253,1.0,136.084,2,1,0.571,0.809,-6.265,0.174,0.000747,7.4e-05,0.186,0.516,0.461939
3wbyk63UreDJ3vG2RIVhrZ,Chris Beaty,Across the Horizon,Inner Calm,2014-01-01,263826,0,8,1,5,6,1.2244897959183674,24,396,0.5348189415041783,69.337,2,1,0.0658,0.128,-22.882,0.0413,0.385,0.919,0.118,0.0566,0.0084224
3wbymEqLyMxpE0Oa7ijjFR,Hannah Warm,Naked King,Warm's,2020-07-15,248653,0,2,1,1,1,1.0,23,3388,0.09645669291338582,103.971,1,1,0.842,0.642,-5.817,0.0419,0.587,0.0136,0.14,0.803,0.540564
3wbyp7HVm7EmkxPOeK8GeK,Bobby Ross Avila,Believe In Us: reprise,Music @ The Speed Of Life,2012-09-11,62213,0,7,1,5,21,0.5049668874172186,15,415,1.0,172.716,2,1,0.137,0.247,-20.032,0.0364,0.463,0.846,0.105,0.106,0.033839
3wbyp7HVm7EmkxPOeK8GeK,Mint Condition,Believe In Us: reprise,Music @ The Speed Of Life,2012-09-11,62213,0,7,1,5,21,0.5049668874172186,55,814026,1.0,172.716,2,1,0.137,0.247,-20.032,0.0364,0.463,0.846,0.105,0.106,0.033839
3wbyq6JxFMvTfJauigcPcy,Sacha Robotti,Restore,Restore,2019-05-06,450000,0,1,1,3,1,1.0,28,16768,0.20714285714285716,128.0,6,1,0.802,0.867,-8.069,0.0533,0.0027,0.892,0.105,0.154,0.695334
3wbyqkJ2klgWbJ3nqNfwV9,Cocofunka,Siente,Hacer Ecoo,2012-05-14,177440,0,2,1,30,33,1.2547528517110265,35,35128,1.4180841539838855,149.898,7,1,0.654,0.791,-6.61,0.086,0.00507,1.67e-06,0.415,0.679,0.517314
3wbyt4rmbMIPwHxaxy6LfF,Dwipen Baruah,Hale Jalea,Maram,2002-12-31,251200,0,2,1,16,8,1.4883720930232558,22,8651,1.0,166.413,10,0,0.311,0.341,-14.371,0.0668,0.991,0.00259,0.345,0.52,0.106051
3wbytUdOewVtiOEJmA4Jeh,Arwin,Sozinho Sempre no Meu Canto,Sozinho Sempre no Meu Canto,2025-09-12,153553,0,1,1,8,2,1.0,1,0,1.0,126.047,5,0,0.66,0.311,-13.609,0.0866,0.358,3.2e-06,0.12,0.141,0.20526
3wbytUdOewVtiOEJmA4Jeh,Tdrix,Sozinho Sempre no Meu Canto,Sozinho Sempre no Meu Canto,2025-09-12,153553,0,1,1,8,2,1.0,0,24,1.0,126.047,5,0,0.66,0.311,-13.609,0.0866,0.358,3.2e-06,0.12,0.141,0.20526
3wbyuiMf0cEnAJkzpHMpEw,Luke Turner,Rainwalk,Rainwalk,2025-03-01,457245,0,2,1,2,3,1.2307692307692308,1,14,1.0,120.025,6,1,0.554,0.268,-12.388,0.0494,0.736,0.802,0.0788,0.316,0.14847200000000002
3wbyv0NwULOvmtJru1f0kP,Julia Stoepel,"Kapitel 103 - Der zauberhafte Souvenirladen im Sanddornweg - Herzklopfen im Sanddornweg, Teil 3","Der zauberhafte Souvenirladen im Sanddornweg [Herzklopfen im Sanddornweg, Teil 3 (Ungekürzt)]",2022-12-23,191162,0,27,2,1,13,1.0,46,60,0.9225553714027422,72.221,8,1,0.622,0.258,-14.861,0.953,0.639,0.0,0.117,0.262,0.160476
3wbyv0NwULOvmtJru1f0kP,Kerstin Garde,"Kapitel 103 - Der zauberhafte Souvenirladen im Sanddornweg - Herzklopfen im Sanddornweg, Teil 3","Der zauberhafte Souvenirladen im Sanddornweg [Herzklopfen im Sanddornweg, Teil 3 (Ungekürzt)]",2022-12-23,191162,0,27,2,1,13,1.0,16,344,1.025344687753447,72.221,8,1,0.622,0.258,-14.861,0.953,0.639,0.0,0.117,0.262,0.160476
3wbz6PvHIqyXHIk4A5vgYO,Kidz Bop Kids,Want U Back,KIDZ BOP Non Stop Pop,2017-03-30,215493,0,147,1,2,30,0.44683136412459723,67,1317293,1.0,98.05,9,1,0.725,0.688,-7.619,0.0388,0.0359,0.0,0.286,0.678,0.49879999999999997
3wbz7BR3j5L7TMOTvaIdX2,MGM Stanlo,It's Like Dat,Tha Lo Way 2,2025-03-17,181254,1,13,1,1,2,0.7307692307692307,3,893,0.9696969696969697,89.991,1,1,0.812,0.774,-10.103,0.17,0.131,0.0,0.108,0.742,0.628488
3wbz94UDBZ0drbNA5cADeT,Daniel O'Donnell,"I'll Take You Home Again Kathleen - Recorded Live at the Millennium Forum, Derry, 2023",Through the Years - The Very Best of Daniel O'Donnell,2024-10-04,135453,0,12,3,6,22,0.912442396313364,46,53461,1.2911460795569665,105.131,9,1,0.576,0.311,-13.443,0.0333,0.33,4.65e-05,0.912,0.614,0.179136
3wbzJXMxiPLkJ7rtzLROJt,戴芷玥,Xue Lin Ting Mt,Gorge,2022-09-12,286666,0,12,1,2,5,0.8,2,1,1.0,139.398,11,1,0.293,0.24,-18.018,0.0681,0.873,0.0114,0.105,0.0744,0.07032
3wbzKAmun89UhJ8OyVMwaW,Mustafa Aktas,Trust Nobody,Trust Nobody,2024-05-19,175360,1,1,1,20,12,1.6,27,767,0.9478390461997019,95.503,10,0,0.743,0.776,-5.744,0.398,0.00201,0.103,0.141,0.138,0.576568
3wbzLandJpijxdTWeilG1y,Gruselserie,"002 - Dracula und Frankenstein, die Blutfürsten - Teil 31","002/Dracula und Frankenstein, die Blutfürsten",1981-03-24,64026,0,31,1,19,34,0.9806451612903225,50,18129,1.0830557016774798,106.916,2,0,0.629,0.342,-14.522,0.83,0.659,0.000215,0.432,0.392,0.21511800000000003
3wbzMdpZV0Hk8sZ6BFlpq3,Alex Boogers,Hoofdstuk 40 - Wij zijn van diamant,Wij zijn van diamant (Onverkort),2023-02-09,182531,0,40,1,1,8,1.0,8,59,1.0,143.56,9,1,0.681,0.116,-22.176,0.96,0.86,0.0,0.322,0.616,0.07899600000000001
3wbzMdpZV0Hk8sZ6BFlpq3,Sander de Heer,Hoofdstuk 40 - Wij zijn van diamant,Wij zijn van diamant (Onverkort),2023-02-09,182531,0,40,1,1,8,1.0,35,121,1.0,143.56,9,1,0.681,0.116,-22.176,0.96,0.86,0.0,0.322,0.616,0.07899600000000001
3wbzP5FfWxrYgxxYIqmii9,SHYX,SLIDE PSICÓTICA,SLIDE PSICÓTICA,2025-04-04,87580,1,1,1,9,5,2.1176470588235294,34,1272,1.0,140.02,8,1,0.727,0.834,0.336,0.0836,0.138,0.935,0.265,0.403,0.6063179999999999
3wbzP5FfWxrYgxxYIqmii9,ZXKHAR,SLIDE PSICÓTICA,SLIDE PSICÓTICA,2025-04-04,87580,1,1,1,9,5,2.1176470588235294,27,86,1.0,140.02,8,1,0.727,0.834,0.336,0.0836,0.138,0.935,0.265,0.403,0.6063179999999999
3wbzP5FfWxrYgxxYIqmii9,enderprice,SLIDE PSICÓTICA,SLIDE PSICÓTICA,2025-04-04,87580,1,1,1,9,5,2.1176470588235294,26,104,1.0,140.02,8,1,0.727,0.834,0.336,0.0836,0.138,0.935,0.265,0.403,0.6063179999999999
3wbzVcVcheAd2o7J7qNKOZ,Conner Macleod,Lost in the beat,The Underground,2023-01-06,130099,0,5,1,5,8,1.0204081632653061,18,21,1.9582089552238808,95.998,0,0,0.835,0.208,-14.108,0.208,0.0307,0.932,0.072,0.483,0.17367999999999997
3wbzXLOn6lBJVex5ulroX3,Brian Hodgson,Machine Interior,Doctor Who: The Krotons (Original Television Soundtrack),1970-01-01,77146,0,13,1,1,15,0.3125,12,1340,1.0810810810810811,71.332,7,1,0.328,0.707,-21.893,0.0352,0.978,0.994,0.24,0.137,0.231896
3wbzXLOn6lBJVex5ulroX3,The BBC Radiophonic Workshop,Machine Interior,Doctor Who: The Krotons (Original Television Soundtrack),1970-01-01,77146,0,13,1,1,15,0.3125,24,5051,1.23342175066313,71.332,7,1,0.328,0.707,-21.893,0.0352,0.978,0.994,0.24,0.137,0.231896
3wbza3k9TdNQDcZvJ75IAl,Levano,Nëna Ime,Nëna Ime,2025-08-29,266788,0,1,1,24,14,1.0,12,38,5.090909090909091,109.324,5,0,0.573,0.405,-10.751,0.0598,0.193,0.00017,0.106,0.346,0.232065
3wbzsPLx14x3ZsWWPsqWpk,Akira Sun,Voyage - (Nightcore Version),The Nightcore Files Vol.1,2011-08-05,380106,0,11,1,6,6,1.2413793103448276,4,2623,1.135135135135135,177.703,5,1,0.441,0.998,-7.631,0.0576,0.0183,0.733,0.39,0.698,0.440118
3wbztZevpmsbNtHLXdoYyK,Ce'Cile,Whine (feat. Supa Squad & Ce´Cile),Whine (feat. Supa Squad & Ce´Cile),2015-02-20,201084,0,1,1,25,13,1.0,47,117482,1.0,109.987,1,1,0.716,0.923,-4.607,0.056,0.00658,8.75e-06,0.293,0.517,0.660868
3wbztZevpmsbNtHLXdoYyK,Putzgrilla,Whine (feat. Supa Squad & Ce´Cile),Whine (feat. Supa Squad & Ce´Cile),2015-02-20,201084,0,1,1,25,13,1.0,27,20129,0.9629629629629629,109.987,1,1,0.716,0.923,-4.607,0.056,0.00658,8.75e-06,0.293,0.517,0.660868
3wbztZevpmsbNtHLXdoYyK,Supa Squad,Whine (feat. Supa Squad & Ce´Cile),Whine (feat. Supa Squad & Ce´Cile),2015-02-20,201084,0,1,1,25,13,1.0,39,42458,0.8988648090815274,109.987,1,1,0.716,0.923,-4.607,0.056,0.00658,8.75e-06,0.293,0.517,0.660868
3wbzwOHmfMapulVetF4PmN,MC Kevin o Chris,Faz um Chupiquete,#TBT das Brabas,2019-04-25,147461,1,3,1,22,18,1.1029023746701847,71,3057039,1.1981981981981982,150.117,0,1,0.891,0.512,-6.602,0.0958,0.242,0.0,0.136,0.926,0.45619200000000004
3wc04LYvEBQ0K1WEcuavPK,Komando Negro,Regreso a Culiacán,Subiendo Escalones,2013-10-08,181573,0,15,1,2,8,0.5882352941176471,9,16958,1.2727272727272727,167.502,5,1,0.575,0.944,-2.515,0.0443,0.483,0.0,0.0692,0.902,0.5428
3wc088QBXJvLJ7seHs69Ms,BURNOUT OSTWEST,Ed Meyer,Cinque Stagioni,2021-08-26,174947,0,2,1,12,10,1.2,33,11336,0.44573643410852715,95.003,4,0,0.565,0.67,-9.159,0.0461,0.615,0.00102,0.353,0.269,0.37855
3wc0A7KII35HG4X2ykGjCR,Angelina Conti,"Kapitel 31.2 - Hate you, want you, love you: Bad Boys küssen besser (GiB 1)","Hate you, want you, love you: Bad Boys küssen besser (GiB 1)",2017-11-14,199700,0,48,1,1,13,0.983739837398374,33,1113,1.0062932662051605,124.47,7,1,0.724,0.195,-15.617,0.951,0.186,0.0,0.311,0.499,0.14118
3wc0BMu7fBMMWFI0pksJYl,Netanela,שיר ערש נגבי,מבחר שירים,1994-01-01,217093,0,16,1,1,13,0.18421052631578946,16,2310,1.1253731343283582,79.276,0,0,0.274,0.159,-14.133,0.0326,0.921,0.0,0.0858,0.219,0.04356600000000001
3wc0CDorTePjzTGyTo6oq2,tangerine.,I WANT YOU BACK,FLAVOR BOSSA CASE ORANGE STYLE,2007-12-05,209680,0,4,1,3,3,1.0,2,165,1.0,112.034,7,1,0.581,0.821,-7.02,0.0456,0.0783,9.16e-06,0.413,0.819,0.47700099999999995
3wc0EQWqJeSBRc05HGG7cg,Borough Bound,Seek the Seas,Muc-Mhara,2022-07-22,107294,0,2,1,9,18,0.7168141592920354,36,2273,1.0275282526803826,120.223,1,1,0.479,0.351,-18.073,0.0435,0.532,0.962,0.11,0.0774,0.16812899999999997
3wc0Fea0MqRe1TZ5vBzqYb,Mick Konstantin,The Tommy & Hector Podcast with Laurita Blewitt Song,The Tommy & Hector Podcast with Laurita Blewitt Song,2021-02-19,236607,1,1,1,18,9,1.0,32,12285,0.5833333333333334,167.972,6,1,0.775,0.469,-8.195,0.146,0.853,0.0,0.079,0.961,0.363475
3wc0H8lEwrTuXpabXywKJl,Andrea Reinhardt,Kapitel 129 - Die Zeit des Todes,Die Zeit des Todes,2024-01-08,186000,0,129,1,1,10,0.8962264150943396,22,92,0.9005947323704333,128.737,4,0,0.711,0.164,-17.616,0.943,0.782,0.0,0.289,0.182,0.116604
3wc0K1nnt3zjGmCW5dAjPW,The Bluebells,H.O.L.L.A.N.D. - Remastered,Sisters (Remastered & Expanded),2025-06-27,218106,0,7,1,3,12,1.3373493975903614,33,13189,1.0,107.154,2,1,0.593,0.612,-7.367,0.0259,0.634,7.71e-06,0.12,0.607,0.36291599999999996
3wc0KMSol96U2WgdfYkayU,The Reminiscents,For Your Love,Teen Expo: The Cleopatra Label,2018-08-17,123440,0,18,1,1,3,1.0,0,46,1.0,139.959,7,1,0.513,0.604,-8.901,0.0307,0.308,0.0,0.184,0.958,0.309852
3wc0LI9Q3V6jsNiTds2iOQ,Franz Schubert,"4 Impromptus, D. 935 (Op. 142): No. 1 in F Minor. Allegro moderato",Schubert: Impromptus D 899 & 935 / Moments musicaux D 780 · Piano Sonatas,1970-01-01,637000,0,5,2,4,18,0.6942148760330579,64,1166930,1.0153846153846153,97.205,5,0,0.264,0.027,-27.23,0.0354,0.993,0.915,0.116,0.112,0.007128000000000001
3wc0LI9Q3V6jsNiTds2iOQ,Wilhelm Kempff,"4 Impromptus, D. 935 (Op. 142): No. 1 in F Minor. Allegro moderato",Schubert: Impromptus D 899 & 935 / Moments musicaux D 780 · Piano Sonatas,1970-01-01,637000,0,5,2,4,18,0.6942148760330579,47,33294,1.0,97.205,5,0,0.264,0.027,-27.23,0.0354,0.993,0.915,0.116,0.112,0.007128000000000001
3wc0N6ske840OjvKPwYHfT,The Celftones,Can't We Be Sweethearts,Happy Memories - The Greatest Recordings of the Cleftones,2012-07-12,178600,0,5,1,1,2,0.5,0,11,1.0,203.09,5,1,0.42,0.435,-8.519,0.0403,0.766,0.0,0.0762,0.817,0.1827
3wc0TzjpSPTwhOXSewZ5EX,José Bello,Blue Bossa,Jose Bello Expresa e Interpreta Sus Sentimientos,2021-03-08,219324,0,9,1,4,11,0.9756097560975611,26,12477,0.8365695792880259,106.979,1,1,0.642,0.602,-11.032,0.0443,0.591,0.197,0.194,0.936,0.386484
3wc0WgmlwCIrdvPs0TP2p2,Gabriele Blum,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,46,612,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Heikko Deutschmann,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,36,354,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Isabel Bogdan,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,25,1013,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Julian Horeyseck,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,49,3645,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Katharina Wackernagel,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,19,6,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Lavinia Wilson,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,6,9,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Marian Funk,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,43,1147,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Oliver Kube,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,46,494,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0WgmlwCIrdvPs0TP2p2,Serkan Kaya,Kapitel 70 - Wohnverwandtschaften,Wohnverwandtschaften (Ungekürzte Lesung),2024-10-01,184543,0,70,1,11,31,0.905786350148368,53,126995,1.0,90.061,6,0,0.645,0.291,-15.669,0.959,0.476,0.0,0.216,0.31,0.187695
3wc0Xi6cdniv0Um6nIecnT,Hiroshi Itsuki,居酒屋「昭和」,母の顔,2025-03-19,280586,0,2,1,21,16,1.105263157894737,41,58245,0.8802816901408451,131.171,5,0,0.388,0.444,-7.41,0.0323,0.344,0.0,0.121,0.377,0.172272
3wc0aj7eqxAVlmwuMcgTax,Tesla Boy,Invisible (Sportloto Remix),The Universe Made of Darkness (Night Version),2014-08-26,443333,0,5,1,3,15,0.7674418604651163,32,43396,1.212008895478132,90.011,1,1,0.603,0.653,-9.203,0.0315,0.00237,0.829,0.108,0.489,0.393759
3wc0cnmmck60nXM9JAFS5k,Horton James,Mood To Kill A Sound,Total Reggae: Special Request (Remixes),2017-01-27,213066,0,18,2,1,11,0.3592814371257485,0,2,1.0,81.49,1,1,0.682,0.717,-6.636,0.239,0.19,0.0,0.321,0.893,0.48899400000000004
3wc0cnmmck60nXM9JAFS5k,Jigsy King,Mood To Kill A Sound,Total Reggae: Special Request (Remixes),2017-01-27,213066,0,18,2,1,11,0.3592814371257485,24,15817,0.49698795180722893,81.49,1,1,0.682,0.717,-6.636,0.239,0.19,0.0,0.321,0.893,0.48899400000000004
3wc0ddt36ASOTmKwIJv8w2,ataquemos,1sueño,1sueño,2025-01-27,217000,0,1,1,33,21,1.0,48,52677,0.5841549295774648,87.588,6,1,0.564,0.229,-17.659,0.0249,0.881,0.0025,0.138,0.321,0.129156
3wc0ebGVJRXAypk1laDcr8,Ice Sauce,Jaworzki,H. TAPES 1,2023-11-04,149246,1,5,1,6,6,1.164179104477612,9,8,0.875,146.069,5,1,0.681,0.569,-6.705,0.0361,0.118,0.0,0.122,0.826,0.387489
3wc0ebGVJRXAypk1laDcr8,Mr. Wao,Jaworzki,H. TAPES 1,2023-11-04,149246,1,5,1,6,6,1.164179104477612,34,6313,0.6474820143884892,146.069,5,1,0.681,0.569,-6.705,0.0361,0.118,0.0,0.122,0.826,0.387489
3wc0klxRWmQJQ6p24sqheR,David Gilman,Kapitel 161.3 & Kapitel 162.1 - Das blutige Schwert,Das blutige Schwert,2017-07-21,189292,0,190,1,4,28,1.0841750841750841,33,401,1.3440804236603539,111.426,10,0,0.714,0.315,-16.659,0.924,0.873,3.51e-05,0.168,0.613,0.22491
3wc0orFU1Ib3O8jHU0x7Fb,Bojan Čičić,"Sonatæ Violino solo ""1681"": Sonata No. 1 in A Major, C. 138: I. [Praeludium]",Biber: Complete Violin Sonatas — 1681,2025-06-20,99815,0,1,1,17,28,1.59375,30,502,1.0,129.695,8,1,0.347,0.238,-14.979,0.0424,0.22,0.688,0.0964,0.299,0.08258599999999999
3wc0orFU1Ib3O8jHU0x7Fb,Heinrich Ignaz Franz von Biber,"Sonatæ Violino solo ""1681"": Sonata No. 1 in A Major, C. 138: I. [Praeludium]",Biber: Complete Violin Sonatas — 1681,2025-06-20,99815,0,1,1,17,28,1.59375,37,20087,1.0,129.695,8,1,0.347,0.238,-14.979,0.0424,0.22,0.688,0.0964,0.299,0.08258599999999999
3wc0orFU1Ib3O8jHU0x7Fb,The Illyria Consort,"Sonatæ Violino solo ""1681"": Sonata No. 1 in A Major, C. 138: I. [Praeludium]",Biber: Complete Violin Sonatas — 1681,2025-06-20,99815,0,1,1,17,28,1.59375,9,294,1.0,129.695,8,1,0.347,0.238,-14.979,0.0424,0.22,0.688,0.0964,0.299,0.08258599999999999
3wc0pejH9QYsgkyeGWtwkm,Rebecca Baker,Kapitel 65 - Merciless Heir,Merciless Heir (Gnadenloses Verlangen),2024-04-14,187776,0,65,1,1,13,1.0,36,1501,1.0427260812581913,106.29,7,0,0.7,0.363,-17.519,0.936,0.359,6.15e-06,0.173,0.305,0.2541
3wc0xU1gR58zBQJolhZ1rC,Donkey Bo-Bo and friends,Alphabet,Funny pictures,2024-02-02,155519,0,2,1,1,1,0.8333333333333334,11,35,0.46222222222222226,114.16,2,1,0.882,0.219,-12.885,0.0987,0.778,0.0,0.182,0.544,0.193158
3wc1Bd0j9N7QeMFO97PKwe,Fantasy Project feat. NDA,Dam Dadi Doo - Single Edit,Dam Dadi Doo,2003-01-01,206115,0,1,1,39,28,1.8571428571428572,41,10070,2.3502170767004342,137.991,1,0,0.772,0.997,-5.188,0.0498,0.032,4.71e-05,0.0481,0.884,0.769684
3wc1CxwAumdEyimnkV0kLr,Kimberly,Can you?,Keeping Promises,2025-09-01,204000,0,1,1,2,3,1.5384615384615383,0,31,1.0,73.18,7,1,0.279,0.0811,-16.089,0.0359,0.916,0.0717,0.376,0.0567,0.022626900000000002
3wc1EWNsepnMypuk2VNxm2,Alessandro Scarlatti,"Appena chiudo gli occhi: III. Aria. ""Dolce sonno”",Appena chiudo gli occhi: Cantatas for Solo Voice with Violin,2021-05-28,399800,0,24,1,1,1,0.6,38,36530,0.10388386123680242,66.421,11,0,0.183,0.0712,-20.305,0.0473,0.969,1.2e-05,0.115,0.0683,0.013029599999999999
3wc1EWNsepnMypuk2VNxm2,Giuseppina Bridelli,"Appena chiudo gli occhi: III. Aria. ""Dolce sonno”",Appena chiudo gli occhi: Cantatas for Solo Voice with Violin,2021-05-28,399800,0,24,1,1,1,0.6,16,229,0.42857142857142855,66.421,11,0,0.183,0.0712,-20.305,0.0473,0.969,1.2e-05,0.115,0.0683,0.013029599999999999
